EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
631051829,MARANATHAN FAMILY LEARNING CENTER AND ACADEMY INC,% DONNA DENISE DUKES,PO BOX 320321,BIRMINGHAM,AL,35232-0321,0,3,3,1000,201206,1,11,46030000,1,1,202208,4,5,1,0,8,204848,550931,550931,B20,
631051838,SHADES VALLEY COMMUNITY CHURCH,,160 OXMOOR RD,BIRMINGHAM,AL,35209-5941,1729,3,9,7100,196504,1,10,59927602,5,1,,0,0,6,0,12,,,,,
631051908,ONE ROOF,,1515 6TH AVE S,BIRMINGHAM,AL,35233-1601,0,3,3,1000,199201,1,15,399000000,1,1,202212,5,6,1,0,12,742810,2362477,2362477,L99Z,
631052021,ALABAMA FEDERATION OF WOMENS CLUBS,% GLENNIS POSEY,210 COUNTY ROAD 434,DOUBLE SPGS,AL,35553-5594,5489,4,9,1000,200808,2,0,0,5,1,202305,0,0,2,0,5,0,0,0,S80,DOUBLE SPRINGS STUDY CLUB
631052042,CROSSROADS ASSEMBLY OF GOD,,1111 KILPATRICK RD,ALBERTVILLE,AL,35950-8519,1678,3,9,7000,196408,1,10,1002029,5,1,,0,0,6,0,12,,,,,
631052182,CORNERSTONE ASSEMBLY OF GOD,% GARY CAGLE,7719 HIGHWAY 195,JASPAR,AL,35503-3455,1678,3,9,7000,196408,1,10,0,1,1,,0,0,6,0,3,,,,,CORNERSTONE ASSEMBLY OF GOD JASPER
631052238,WELLINGTON PARK HOMEOWNERS ASSOC INC,,PO BOX 43825,BIRMINGHAM,AL,35243-0825,0,4,3,1000,199203,2,0,401000000,1,1,202212,4,4,1,0,12,231532,165493,165493,,
631052457,BIRMINGHAM BAPTIST ASSOCIATION FOUNDATION INC,% JAMES E DANIEL,1449 MEDICAL PARK DR,BIRMINGHAM,AL,35213-1901,0,3,3,7000,199501,1,17,29000000,1,1,,0,0,13,0,12,,,,X20Z,
631052552,MONTEVALLO CHAMBER OF COMMERCE,,PO BOX 270,MONTEVALLO,AL,35115-0000,0,6,3,3000,202004,2,0,0,1,1,202212,3,3,1,0,12,39633,86692,86692,S41,
631052576,SOUTHWEST LEE COUNTY FIRE PROTECTION AUTHORITY,% ROBERT SCHAFER,PO BOX 332,LOACHAPOKA,AL,36865-0332,0,4,3,1000,199302,1,0,407158904,1,1,202209,4,4,1,0,9,391950,129183,129183,,
631052596,EMMANUEL ASSEMBLY OF GOD,,430 E SKYLINE AVE,GENEVA,AL,36340-7534,1678,3,9,7000,196408,1,10,0,1,1,,0,0,6,0,3,,,,,
631052729,ALABAMA FOSTER AND ADOPTIVE PARENT ASSOCIATION INC,% WILLIAM HOOPER,1091 COUNTY ROAD 1659,CULLMAN,AL,35058-7285,0,3,3,1000,199210,1,15,123149000,1,1,202209,4,4,1,0,9,255584,251677,251677,P32Z,
631052789,MONTGOMERY KOREAN PRESBYTERIAN CHURCH,% GEORGE LIEU,361 MENDEL PKWY E,MONTGOMERY,AL,36117-5401,0,3,3,7000,199405,1,10,1000000,1,1,,0,0,6,0,12,,,,,
631052829,JOEY HIPP MINISTRIES INC,,3874 CONRAD CT,GULF SHORES,AL,36542-3080,0,3,3,1000,199208,1,16,6000000,1,1,202212,0,0,2,0,12,0,0,0,X21Z,
631052994,EAST POINTE CHURCH OF CHRIST,% ROBERT HOWTON,3935 WOODLAND FORREST DR,TUSCALOOSA,AL,35405-5766,0,3,3,7000,199203,1,10,1007000,5,1,,0,0,6,0,12,,,,,
631053154,HOLLINS VOLUNTEER FIRE AND RESCUE,,PO BOX 41,HOLLINS,AL,35082-0041,0,3,3,1200,200901,1,15,0,1,1,202212,4,3,1,0,12,206386,69580,69580,M24,
631053163,NEW ZION PRIMITIVE BAPTIST CHURCH,,2105 MASTIN LAKE RD NW STE N,HUNTSVILLE,AL,35810-2861,0,3,3,7000,202203,1,10,0,1,1,,0,0,6,0,12,,,,X20,
631053191,CRAMER CHILDERNS CENTER INC,,PO BOX 1336,FLORENCE,AL,35631-1336,0,3,3,1000,199202,1,15,408000000,1,1,202209,4,5,1,0,9,429050,844481,844481,R60Z,
631053356,CALHOUN CLEBURNE CHILDRENS CENTER INC,% DIRECTOR,2100 LEIGHTON AVE,ANNISTON,AL,36207-3274,0,3,3,1000,199205,1,15,327994000,1,1,202209,4,4,1,0,9,137125,367802,367802,,
631053361,ALABAMA PAWNBROKERS ASSOCIATION INC,% ROSEMARY HIPPS,830-A US HWY 231 SOUTH,TROY,AL,36081-0000,0,6,3,1000,199207,2,0,200000000,1,1,202212,0,0,2,0,12,0,0,0,,
631053495,THE MOBILE SYMPHONIC POPS BAND INC,% ALEC THIGPEN,PO BOX 9552,MOBILE,AL,36691-0000,0,3,3,1000,199303,1,15,90119000,1,1,202209,0,0,2,0,9,0,0,0,,
631053690,AGAPE ASSEMBLY OF GOD,% WALLACE L MANN,PO BOX 240506,ECLECTIC,AL,36024-0014,1678,3,9,7000,196408,1,10,1002029,5,1,,0,0,6,0,3,,,,,
631053752,ROTARY CLUB OF BOAZ ALABAMA,,PO BOX 1435,BOAZ,AL,35957-2207,0,4,3,3000,202108,0,0,0,5,1,202306,0,0,2,0,6,0,0,0,,BOAZ
631053889,AMERICAN INSTITUTE OF AERONAUTICS AND ASTRONAUTICS,% DYLAN STAPP,PO BOX 7208,HUNTSVILLE,AL,35807-1208,1270,3,9,2800,195408,1,16,59061000,5,1,202209,0,0,2,0,9,0,0,0,,GREATER HUNTSVILLE SECTION
631053922,AMERICAN ASSOCIATION OF ZOO KEEPERS,% BIRMINGHAM CHAPTER OF AAZK,2630 CAHABA RD,MOUNTAIN BRK,AL,35223-1106,7155,3,9,2000,199201,1,16,350199000,5,1,202212,0,0,2,0,12,0,0,0,,BIRMINGHAM ZOO
631053932,PIEDMONT EDUCATION TRUST INC,% THERESA KISOR,502 W HOOD ST,PIEDMONT,AL,36272-1530,0,3,3,1200,199205,1,17,602000000,1,1,202212,6,4,1,0,12,1029147,111307,111307,B20I,
631054127,PRIDE AND JOY CHILD CARE OF GREEN POND INC,,PO BOX 192,GREEN POND,AL,35074-0192,0,3,3,2700,201705,1,11,0,1,1,,0,0,13,0,12,,,,B21,
631054190,WEST LIMESTENE BASEBALL AND SOFTBALL ASSOCIATION INC,% ROCKY BAKER,12220 SALEM FIELD LN,ELKMONT,AL,35620-7950,0,3,3,1200,199206,1,16,321298000,1,1,202212,4,3,1,0,12,171026,57918,30929,N63Z,
631054256,AMERICAN ORFF-SCHULWERK ASSOCIATION,% JOHN KEYTON,134 MERRIMONT RD,HUEYTOWN,AL,35023-2546,5149,3,9,2100,199107,1,16,149000000,1,1,202306,0,0,2,0,6,0,0,0,,ALABAMA CHAPTER
631054259,TUSCALOOSA CHILD CARE ASSOCIATION INC,,PO BOX 20133,TUSCALOOSA,AL,35402-0133,0,3,3,1000,199204,1,16,574000000,1,1,202209,3,4,1,0,9,75264,381775,381775,P33Z,
631054342,FIRST PRIOROTY OF ALABAMA INC,,PO BOX 59365,BIRMINGHAM,AL,35259-0000,0,3,3,1000,199205,1,15,29000000,1,1,202212,4,4,1,0,12,374255,371076,371076,Z99Z,
631054412,SAFFORD VOL FIRE DEPT,,PO BOX 177,ORRVILLE,AL,36767-0177,0,3,3,1000,201803,1,15,0,1,1,202209,4,3,1,0,9,454207,73903,73903,M24,
631054415,CANAAN BAPTIST KINDERGARTEN NO 2,,824 15TH ST N,BESSEMER,AL,35020-5669,0,3,3,2000,201008,1,11,1000000,1,1,202212,4,4,1,0,12,130944,409303,409303,B21,
631054433,LEEDS WORSHIP CENTER,% RICKEY BRADFORD,PO BOX 1110,LEEDS,AL,35094-0021,2358,3,9,7000,197210,1,10,1000000,5,1,,0,0,6,0,12,,,,,
631054441,ALABAMA MEDIA PROFESSIONALS,% KEVIN WEBB,7536 LUPRE DR,MC CALLA,AL,35111-3112,0,6,3,2000,201709,2,0,0,1,1,202212,0,0,2,0,12,0,0,0,S41,
631054527,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% C BYRD,151 RED BAY DR,MAYLENE,AL,35114-4936,239,4,9,3000,194012,2,0,911520000,5,1,202006,0,0,2,0,6,0,0,0,,42062 PELHAM
631054559,SET FREE MINISTRIES INC,% DANIEL D BROWN,3897 HWY 80 W,PHENIX CITY,AL,36870-6464,0,3,3,7000,199301,1,10,1007029,1,1,,0,0,6,0,12,,,,,
631054577,SISTER BRENDAS MINISTRY INC,% BRENDA WINAKUR,213 8TH AVE N,BIRMINGHAM,AL,35204-3712,1620,3,9,7000,196402,1,10,1029000,5,1,,0,0,6,0,12,,,,,
631054733,HEADWAY INC,% RICHARD DISMUKES,100 WESTSIDE DR,DOTHAN,AL,36303-1908,0,3,3,2000,199207,1,15,30000000,1,1,202212,0,0,2,0,12,0,0,0,B99Z,
631054809,GREENLAWN CEMETERY ASSOCIATION INC,,322 NISBET ST NW,JACKSONVILLE,AL,36265-1026,0,13,3,2000,201805,1,0,0,5,1,202212,4,3,1,0,12,393766,85608,85608,Y50,
631055063,CUNNINGHAM CHARITABLE FOUNDATION INC,% RICHARD MITCHELL,PO BOX 7338,MOBILE,AL,36670-0338,0,3,3,1000,199303,1,4,560561602,1,1,202212,5,4,0,1,12,954842,108806,,,
631055074,ERIE HALL MEYER CHARITABLE FUND INC,% NEIL C JOHNSTON,PO BOX 123,MOBILE,AL,36601-0123,0,3,3,1000,199205,1,4,602000000,1,1,202209,8,6,0,1,9,15976881,1782583,,,
631055126,MODERN WOODMEN OF AMERICA,% MORGAN INGRAM,1091 CEDAR LN,SOUTHSIDE,AL,35907-7004,1519,8,9,1000,196105,0,0,0,5,1,202212,0,0,2,0,12,0,0,0,,645
631055217,LEIGHTON PUBLIC LIBRARY,% SHERRIE CHILDERS,PO BOX 484,LEIGHTON,AL,35646-0484,0,3,3,2000,200908,1,15,0,1,1,202209,0,0,2,0,9,0,0,0,B70,
631055234,REDSTONE ARSENAL SERGEANTS MAJOR ASSOCIATION RSASMA,% IRVIN J BANDA,PO BOX 8351,HUNTSVILLE,AL,35808-0351,0,3,3,1000,201207,1,15,40907914,5,1,202212,0,0,2,0,12,0,0,0,P20,
631055243,GARDEN DISTRICT PRESERVATION ASSOCIATION,% SANDRA NICKEL,PO BOX 463,MONTGOMERY,AL,36101-0463,0,4,3,1000,199203,2,0,356000000,5,1,202212,0,0,2,0,12,0,0,0,,
631055398,DEKALB COUNTY CHILDREN ADVOCACY CENTER INC,,104 ALABAMA AVE NW,FORT PAYNE,AL,35967-2052,0,3,3,1250,199207,1,15,559560000,1,1,202209,4,5,1,0,9,316939,686333,645246,I72Z,
631055399,PELL CITY D A R E DRUG ABUSE RESISTANCE EDUCATION,% GREG TURLEY,PO BOX 1090,PELL CITY,AL,35125-1090,0,3,3,1200,199210,1,15,537402000,1,1,202305,0,0,2,0,5,0,0,0,F21M,
631055875,HILLS CHAPEL,,324 RUTH AVE SW,LEEDS,AL,35094-0000,8511,3,9,7000,198009,1,10,1002000,5,1,,0,0,6,0,12,,,,,
631055881,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,% M NELL GILMER,1564 HIGHLAND DR,ELBA,AL,36323-1420,510,8,9,1000,194112,1,0,325350062,5,1,202212,0,0,2,0,12,0,0,0,Y40,1932-AL
631055901,MS SENIOR ALABAMA INC,% WILLIAM M VOIGT,5548 PARKSIDE DR,BIRMINGHAM,AL,35242-3537,0,3,3,1000,202211,1,15,575000000,1,1,202212,0,0,2,0,12,0,0,0,P20,
631055940,HARVESTER FULL GOSPEL CHURCH INC,% BOBBY BISHOP,PO BOX 766,MILLBROOK,AL,36054-0016,1620,3,9,7000,196402,1,10,1029000,5,1,,0,0,6,0,12,,,,,FULL GOSPEL FELLOWSHIP OF CHURCHES
631055954,VIETNAM VETERANS OF AMERICA INC,% STEPHEN D PAYNE,1032 HAYLEE BROOK LN,MONTGOMERY,AL,36117-8995,3202,19,9,1000,198411,1,0,907000000,1,1,202302,0,0,2,0,2,0,0,0,,607 CENTRAL ALABAMA CHAPTER
631055979,CORNERSTONE CHURCH INC,% JOHN C BLAIR,PO BOX 480681,LINDEN,AL,36748-0681,0,3,3,7000,199208,1,10,1000000,1,1,,0,0,6,0,12,,,,,
631056168,MACON COUNTY COMMUNICATIONS,% SANDOR MALOY,242 COUNTY ROAD 10,TUSKEGEE,AL,36083-4804,0,3,3,1000,199403,1,16,904000000,1,1,202209,6,5,1,0,9,1836775,547071,547071,,DISTRICT
631056208,WHITE HALL ENRICHMENT ADVANCEMENT TEAM,% ESTER N JACKSON,7473 US HIGHWAY 80 W,WHITE HALL,AL,36040-0000,0,3,3,2000,200302,1,15,0,1,1,202212,3,8,1,0,12,84002,11375671,10216347,B90,SOUTHERN STAR ENTERTAINMENT
631056213,CBM MINISTRIES,,363 VICTORY CIR,SAMSON,AL,36477-8061,8520,3,9,7000,198205,1,16,29000000,5,1,202212,6,6,1,0,12,1891567,1377976,1377976,X21Z,SOUTH ALABAMA DIVISION
631056216,CBM MINISTRIES,,1018 COUNTY ROAD 734,MENTONE,AL,35984-3226,8520,3,9,7000,198205,1,16,29000000,1,1,202012,4,5,1,0,12,466916,612224,612140,X20Z,NORTH ALABAMA DIVISION
631056263,CHILD EDUCARE CENTER INC,% VA MEDICAL CENTER,3701 LOOP RD,TUSCALOOSA,AL,35404-5015,0,3,3,1000,199301,1,15,574000000,1,1,202209,4,4,1,0,9,125139,232197,230711,P33Z,
631056371,DOTHAN-HOUSTON COUNTY SUBSTANCE ABUSE PARTNERSHIP INC,% SUSAN TRAWICK,3245 MONTGOMERY HWY STE 8,DOTHAN,AL,36303-2150,0,3,3,2000,199610,1,15,994537000,1,1,202209,4,4,1,0,9,129060,154651,154651,F200,
631056388,GEORGIA MOUNTAIN VOLUNTEER FIRE DEPARTMENT,,2485 GEORGIA MOUNTAIN ROAD,GUNTERSVILLE,AL,35976-0000,0,3,3,1000,200105,1,15,0,1,1,202212,5,4,1,0,12,500614,114521,114521,M24,
631056487,GULF REGIONAL EARLY CHILDHOOD SERVICES INC,% FRIDA SCHNITZLER,PO BOX 16005,MOBILE,AL,36616-0005,0,3,3,1200,199207,1,15,569994000,1,1,202209,7,8,1,0,9,5399732,12487359,12487359,P33,
631056565,EAST WILLOW HOLINESS CHURCH,% OSCAR PARTIN,RT 4 BOX 544,SCOTTSBORO,AL,35768-9804,0,3,3,7000,199509,1,10,1000000,1,1,,0,0,6,0,12,,,,X21Z,
631056598,MOUNT HEBRON BAPTIST CHURCH INC,% MACK & ASSOCIATES,PO BOX 11308,BIRMINGHAM,AL,35202-0000,0,3,3,7000,199301,1,10,1000000,1,1,,0,0,6,0,12,,,,,
631056642,NEW HOPE MISSIONARY BAPTIST MISSION,,361 BEAR CREEK RD,TUSCALOOSA,AL,35405-6440,0,3,3,7000,199210,1,10,1005000,1,1,,0,0,6,0,12,,,,,
631056647,FIRST UNION BAPTIST CHURCH OF ATHENS,% JERRY CAMP,PO BOX 931,ATHENS,AL,35612-0931,0,3,3,7000,199301,1,10,1000000,1,1,,0,0,6,0,12,,,,,
631056750,ALPHA GAMMA RHO FRATERNITY,% PAUL PINYAN,1585 PLACID WOOD RD,AUBURN,AL,36830-0403,339,7,9,1000,194103,0,0,0,5,1,202103,0,0,2,0,3,0,0,0,,XI CLUB INC
631056882,BIRMINGHAM BROADWAY SERIES INC,% JEFF SCHRUM,110 OFFICE PARK DR,BIRMINGHAM,AL,35223-3403,0,3,3,1000,199208,1,16,88000000,1,1,,1,1,0,0,6,,,,A650,
631056964,FIRST BAPTIST CHURCH COLORED OF MONTGOMERY ALABAMA,,347 NORTH RIPLEY STREET,MONTGOMERY,AL,36104-0000,0,3,3,1700,201907,1,10,0,1,1,,0,0,6,0,12,,,,,
631057006,RESOURCE CENTER OF TECHNOLOGY INC,,13848 BURKS PKWY,NORTHPORT,AL,35475-3461,0,3,3,1000,199205,1,16,59000000,1,1,202209,0,0,2,0,9,0,0,0,B99Z,
631057014,TALLADEGA CITY SCHOOLS FOUNDATION INC,% DALE WALLER,501 SOUTH ST E,TALLADEGA,AL,35160-2532,0,3,3,2100,199301,1,16,602000000,1,1,202112,0,0,2,0,12,0,0,0,B95Z,
631057027,BUTLER COUNTY COMMISSION FOR ECONOMIC DEVELOPMENT,% P RICHARD HARTLEY,PO BOX 758,GREENVILLE,AL,36037-0758,0,6,3,3000,199302,2,0,403200000,1,1,202209,4,4,1,0,9,409689,368465,368465,,
631057285,AMERICAN BUSINESS WOMENS ASSOCIATION HEART OF BIRMINGHAM CH,% VERONICA WALLACE,1046 HALLMARK RD,BIRMINGHAM,AL,35214-2722,0,6,3,2000,201602,2,0,0,5,1,202207,1,1,2,0,7,667,5477,5477,S41,
631057347,CHURCH OF THE NATURAL WAY,% FELIX BOB TRUETT,PO BOX 97,VANDIVER,AL,35176-0097,0,3,3,1000,199501,1,10,1000000,1,1,,0,0,6,0,12,,,,,
631057582,PARKVIEW BAPTIST CHURCH OF TUSCUMBIA,% MARCIA ALEXANDER,1404 HIGHWAY 72 E,TUSCUMBIA,AL,35674-4568,0,3,3,7000,200702,1,10,0,1,1,,0,0,6,0,12,,,,X21,
631057623,GENERAL COUNCIL OF THE ASSEMBLIES OF GOD,% REGENA K MAYFIELD,RR 1 BOX 27,TOXEY,AL,36921-9706,1678,3,9,7000,196408,1,10,1002029,5,1,,0,0,6,0,3,,,,,GRACE CHAPEL ASSEMBLY OF GOD
631057721,TYLER COMMUNITY VOLUNTEER FIRE DEPARTMENT INC,% CHARLES MCKEE,PO BOX 424,TYLER,AL,36785-0424,0,3,3,6000,199902,1,15,0,1,1,202212,3,3,1,0,12,92462,65681,65681,M24,
631057738,MACEDONIA MIRACLE KINGDOM AND WORSHIP CENTER INC,% LEO S LEWIS,3070 SELMA HWY,MONTGOMERY,AL,36108-5002,0,3,3,7200,199412,1,10,1046000,1,1,,0,0,6,0,12,,,,,
631057744,ALPHA TAU CHAPTER OMEGA PSI PHI FRATERNITY INC,% FRANK WHITE,PO BOX 1157,TUSCALOOSA,AL,35403-1157,0,7,3,1000,202108,2,0,0,5,1,202210,0,0,2,0,10,0,0,0,N50,
631057780,DONNIE KITCHENS EVANGELISTIC ASSOCIATION,% DONNIE KITCHENS,PO BOX 663,SYLACAUGA,AL,35150-0663,0,3,3,7000,202209,1,15,1029000,1,1,202212,4,4,1,0,12,107296,108325,108325,X99,
631058091,ALABAMA FEDERATION OF WOMENS CLUBS,% CHRISTY BARTEE,7450 MOUNTAIN VIEW LN,LEEDS,AL,35094-5709,5489,4,9,1000,200808,2,0,0,5,1,202305,0,0,2,0,5,0,0,0,S80,WOMENS LITERARY CLUB OF LEEDS
631058174,CULLMAN REGIONAL MEDICAL CENTER INC,,1912 AL HIGHWAY 157,CULLMAN,AL,35058-0609,0,3,3,1000,199207,1,12,150000000,1,1,202206,9,9,1,0,6,226017337,184935669,184887968,E220,
631058213,ELIZABETH ANNE OWENS FOUNDATION INC,% PAUL D OWENS JR,PO BOX 1229,BREWTON,AL,36427-1229,0,3,3,1000,199302,1,4,602000000,1,1,202212,5,5,0,1,12,602897,522051,,,
631058441,ALABAMA PANHELLENIC,,PO BOX 11055,TUSCALOOSA,AL,35486-0000,0,4,3,1000,199307,2,0,36000000,5,1,202212,5,6,1,0,12,811332,1433911,1433911,,
631058518,CHRIST THE KING LUTHERAN CHURCH,% JUNE MIZE,208 E WATTS ST,ENTERPRISE,AL,36330-0000,1709,3,9,7000,194107,1,10,1029000,5,1,,0,0,6,0,12,,,,,
631058521,MONROEVILLE AREA YOUNG MENS CHRISTIAN ASSOCIATION INC,,2197 S MT PLEASANT AVE,MONROEVILLE,AL,36460-0000,0,3,3,2000,199608,1,16,324000000,1,1,202212,6,5,1,0,12,1396542,868109,868109,P27Z,
631058645,AMERICAN COLLEGE OF CARDIOLOGY ALAB AMA CHAPTER,,PO BOX 43212,BIRMINGHAM,AL,35243-0212,0,6,3,2000,199302,2,0,205123480,1,1,202212,4,4,1,0,12,372051,222717,222717,,
631058881,MOBILE COUNTY EMERGENCY MEDICAL SERVICES SYSTEM INC,% MARK TURNER,PO BOX 289,SEMMES,AL,36575-0289,0,3,3,1000,199212,1,15,158000000,1,1,202209,7,7,1,0,9,8531128,9170479,9170479,E620,
631058911,DECATUR ROTARY CLUB FOUNDATION,% CLUB PRESIDENT,PO BOX 222,DECATUR,AL,35602-0222,0,3,3,1000,199208,1,15,560000000,1,1,202212,0,0,2,0,12,0,0,0,,
631059010,ADAMS FOUNDATION,% SAMUEL ADAMS TTEE,PO BOX 4562,MONTGOMERY,AL,36103-4562,0,3,3,1000,199205,1,4,30000000,1,1,202212,5,4,0,1,12,654067,238883,,,
631059081,OCCUPATIONAL SAFETY ASSOCIATION OF ALABAMA,,101 TECHNACENTER DR,MONTGOMERY,AL,36117-6133,0,6,3,1000,199307,2,0,261000000,1,1,202212,6,5,1,0,12,1160552,712423,712423,,
631059083,OASIS CHURCH INTERNATIONAL INC,% CLIVE BABB,PO BOX 1399,PHENIX CITY,AL,36868-1399,0,3,3,7000,199508,1,10,1000000,1,1,202212,0,0,6,0,12,0,0,0,X21Z,
631059119,DOTHAN AREA BOTANICAL GARDENS INC,,5130 HEADLAND AVE,DOTHAN,AL,36303-7691,0,3,3,1000,199205,1,15,233000000,1,1,202306,6,5,1,0,6,2078323,646949,646949,C410,
631059529,CHRISTIAN SERVICE CENTER INC,,PO BOX 882,GULF SHORES,AL,36547-0882,0,3,3,1000,199611,1,15,994029000,1,1,202212,5,5,1,0,12,660904,586991,586991,P80,
631059639,JOYLAND CHILD DEVELOPMENT CENTER INC,% CLARA CARD,PO BOX 3111,AUBURN,AL,36831-3111,0,3,3,2000,200604,1,15,0,1,1,202112,4,5,1,0,12,118987,655702,655702,P33,
631060150,FRUITDALE VOLUNTEER FIRE DEPARTMENT,,PO BOX 554,FRUITDALE,AL,36539-0554,0,4,0,1000,0,0,0,0,0,1,202212,3,3,1,0,12,51903,54209,54209,,
631060179,ROTARY INTERNATIONAL,% JAMES EDGAR,274 AVERY DR,ANNISTON,AL,36205-3607,573,4,9,3000,195805,2,0,520349200,5,1,202306,0,0,2,0,6,0,0,0,,ANNISTON MORNING
631060288,HUNTSVILLE GROTO OF THE NATIONAL SPELELOGICAL SOCIETY,% TREASURER,6001 PULASKI PIKE NW,HUNTSVILLE,AL,35810-1122,0,3,3,1000,201405,1,15,281000000,1,1,202306,0,0,2,0,6,0,0,0,U30,
631060383,VIETNAM VETERANS OF AMERICA INC,% LARRY PAYNE,1670 HIGHWAY 77,ATTALLA,AL,35954-7032,3202,19,9,1000,198411,1,0,907000000,1,1,202212,0,0,2,0,12,0,0,0,,637 CHAPTER
631060418,VOICE OF THE LAST CALL DELIVERANCE MINISTRY INC,,PO BOX 111,DEALEVILLE,AL,36322-0111,0,3,3,7000,199304,1,10,1007029,1,1,,0,0,6,0,12,,,,,
631060447,CHURCH OF GOD OF PROPHECY BIBLE PLACE,,4040 VETERANS MEMORIAL DR,ADAMSVILLE,AL,35005-1368,2017,3,9,7000,196906,1,10,29120000,5,1,,0,0,6,0,12,,,,,
631060457,FIRST ASSEMBLY OF GOD,% FIRST ASSEMBLY OF GOD,PO BOX 308,CLANTON,AL,35046-0308,1678,3,9,7000,196408,1,10,1002029,5,1,,0,0,6,0,12,,,,,
631060733,PTA ALABAMA CONGRESS,% PTA PRESIDENT,1000 10TH AVE S,BIRMINGHAM,AL,35205-4606,1152,3,9,2000,195109,1,16,59035000,5,1,202306,0,0,2,0,6,0,0,0,,EPIC PTA
631060741,MOSAIC MENTORING OF NORTH ALABAMA INC,,PO BOX 2171,DECATUR,AL,35602-2171,0,3,3,1500,202203,1,15,349000000,1,1,202012,3,4,1,0,12,82114,149795,149795,O30,
631060809,LOVE HILL AG,% DEBBIE LEWIS,5176 S COUNTY 33 RD,ASHFORD,AL,36312-6330,1678,3,9,7000,196408,1,10,1002029,5,1,,0,0,6,0,3,,,,,
631060849,RIGHTLY DIVIDING THE WORD CHURCH INC,,760 ELIRA ST,MOBILE,AL,36603-0000,0,3,3,7000,201501,1,10,0,1,1,,0,0,6,0,12,,,,X21,
631060933,GEORGE C WALLACE STATE COMMUNITY COLLEGE FOUNDATION,% KAY RONEY,1141 WALLACE DR,DOTHAN,AL,36303-0943,0,3,3,1000,199304,1,15,559000000,1,1,202212,7,6,1,0,12,9305269,2062042,780996,T22Z,
631060957,BIBB COUNTY SCHOOLS FOUNDATION INC,% GREG BLAKE,721 WALNUT ST,CENTREVILLE,AL,35042-2316,0,3,3,1000,201109,1,15,927602000,1,1,202212,0,0,2,0,12,0,0,0,B12,
631061135,HEAVENBOUND MINISTRIES,% MARK STANLEY HOLT,414 BOLTON RD,GOODWATER,AL,35072-5933,0,3,3,7000,199303,1,15,7000000,5,1,202212,2,3,2,0,12,16402,27553,27553,X20Z,
631061279,CRAIG VOLUNTEER FIRE DEPARTMENT INC,,PO BOX 348,SELMA,AL,36702-0348,0,3,3,6000,199810,1,15,994407000,1,1,202209,3,3,1,0,9,91838,65648,65648,M24,
631061476,DISABLED AMERICAN VETERANS AUXILIARY INC,% CAROLYN HARRIS,2320 27TH STREET WEST,BIRMINGHAM,AL,35208-2815,2473,4,9,1000,197310,1,0,908921000,5,1,202306,0,0,2,0,6,0,0,0,,70 COL CHAS YOUNG
631061599,LOCUST SHORES VOLUNTEER FIRE DEPT,% LANCE YOUNG,3905 OLD MEMPHIS PIKE,TUSCUMBIA,AL,35674-6898,0,4,3,3000,199307,1,0,407000000,1,1,202209,4,3,2,0,9,365022,48530,48530,,
631061923,HABITAT FOR HUMANITY INTERNATIONAL INC,% FATHER KEITH TALBERT,19289 STATE HIGHWAY 59 S,SUMMERDALE,AL,36580-0000,8545,3,9,1000,198701,1,15,398380000,1,1,202306,6,6,1,0,6,4079399,1771078,1566793,,BALDWIN COUNTY HFH OF
631062025,TOPS CLUB INC,% BARBARA HARRIS,4239 JASMINE HILL RD,WETUMPKA,AL,36093-1853,5501,3,9,1200,200809,1,16,0,5,1,202303,0,0,2,0,3,0,0,0,E70,0015 MONTGOMERY TOPS AL
631062101,ALABAMA POWER SERVICE ORGANIZATION INC,,600 18TH ST N,BIRMINGHAM,AL,35203-2206,8643,3,9,1000,199211,1,16,0,1,1,202212,4,4,1,0,12,137208,261713,166370,S80Z,MAGIC CITY
631062103,ALABAMA POWER SERVICE ORGANIZATION INC,,600 NORTH 18TH STREET,BIRMINGHAM,AL,35291-0001,8643,3,9,1000,199211,1,16,0,1,1,202212,4,3,1,0,12,114450,57459,56334,,WESTERN DIVISION CHAPTER
631062163,PROGRESSIVE UNION MISSIONARY BAPTIST CHURCH,% LARRY DEJARNETT,1919 BRANDONTOWN RD NW,HUNTSVILLE,AL,35816-1559,0,3,3,7000,200404,1,10,0,1,1,,0,0,6,0,12,,,,X20,
631062287,THE INDUSTRIAL DEVELOPMENT BOARD OF HALE COUNTY,% SUSIE HARIS,1230 MAIN ST,GREENSBORO,AL,36744-1517,0,6,3,2000,201409,2,0,0,1,1,202209,0,0,2,0,9,0,0,0,S30,
631062441,LIGHTHOUSE TABERNACLE,% MATTHEW MCLENDON,54362 RABUN RD,BAY MINETTE,AL,36507-6648,2358,3,9,7000,197210,1,10,1000000,5,1,,0,0,6,0,8,,,,,3458
